Company,Model,Odometer reading,fuel,transmission,owner,mileage,engine,max_power,seats,Price
Hyundai,2016.0,40000.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,450000.0
Hyundai,2015.0,63063.0,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,465000.0
Skoda,2017.0,31000.0,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,860000.0
Hyundai,2017.0,56290.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,450000.0
Tata,2011.0,70000.0,Diesel,Manual,Second,23.57,1396.0,70.0,5.0,189000.0
Honda,2006.0,100000.0,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,220000.0
Maruti,2005.0,40000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,90000.0
Ford,2014.0,105000.0,Diesel,Manual,First,21.7,1498.0,98.96,5.0,550000.0
Skoda,2013.0,100000.0,Petrol,Manual,First,15.0,1598.0,105.0,5.0,375000.0
Maruti,2007.0,78000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,130000.0
Ford,2015.0,90000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,610000.0
Maruti,2018.0,20000.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,575000.0
Mahindra,2013.0,146000.0,Diesel,Manual,Second,15.96,2523.0,62.1,7.0,450000.0
Ford,2019.0,7000.0,Petrol,Manual,First,19.4,1194.0,94.93,5.0,675000.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Chevrolet,2016.0,32000.0,Diesel,Manual,First,18.2,1248.0,73.74,8.0,535000.0
Chevrolet,2010.0,210000.0,Diesel,Manual,Fourth,12.2,1994.0,105.3,9.0,409999.0
Hyundai,2017.0,110000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,725000.0
Maruti,2013.0,60000.0,Petrol,Manual,Fourth,22.74,796.0,47.3,5.0,170000.0
Nissan,2015.0,90000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,580000.0
Hyundai,2015.0,60000.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,370000.0
Toyota,2018.0,12800.0,Petrol,Automatic,First,17.8,1496.0,105.5,5.0,1080000.0
Renault,2018.0,30000.0,Petrol,Automatic,First,14.99,1498.0,104.5,5.0,900000.0
Hyundai,2013.0,75000.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,225000.0
Ford,2019.0,9500.0,Petrol,Manual,First,18.16,1196.0,86.8,5.0,530000.0
Maruti,2005.0,35000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,65000.0
Honda,2017.0,15000.0,Petrol,Automatic,First,15.4,1497.0,117.3,7.0,950000.0
Chevrolet,2016.0,30000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,400000.0
Chevrolet,2016.0,60000.0,Diesel,Manual,Second,25.44,936.0,56.3,5.0,215000.0
Maruti,2015.0,120000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,335000.0
Tata,2015.0,110000.0,Diesel,Manual,First,14.1,2179.0,147.94,7.0,503000.0
Datsun,2015.0,60000.0,Petrol,Manual,First,20.62,1198.0,67.0,7.0,350000.0
Ford,2014.0,132000.0,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,500000.0
Chevrolet,2011.0,68519.0,Petrol,Manual,First,16.2,995.0,62.1,5.0,130000.0
Datsun,2017.0,30000.0,Petrol,Manual,First,22.7,799.0,53.64,5.0,290000.0
Hyundai,2014.0,50000.0,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,380000.0
Maruti,2018.0,30000.0,Petrol,Manual,First,21.63,998.0,67.04,5.0,475000.0
Toyota,2014.0,200000.0,Diesel,Manual,First,23.59,1364.0,67.04,5.0,409999.0
Maruti,2008.0,10000.0,Petrol,Manual,Second,16.1,796.0,37.0,4.0,65000.0
Hyundai,2019.0,15000.0,Petrol,Manual,First,17.0,1591.0,121.3,5.0,990000.0
Mahindra,2015.0,56975.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1147000.0
Tata,2017.0,50000.0,Diesel,Automatic,First,17.6,2179.0,153.86,7.0,1380000.0
Mahindra,2017.0,82000.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,660000.0
Jaguar,2017.0,9000.0,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,2711000.0
BMW,2011.0,50000.0,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,1000000.0
Nissan,2015.0,40000.0,Petrol,Manual,First,13.24,1598.0,102.5,5.0,700000.0
Mahindra,2016.0,90000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,800000.0
Mahindra,2018.0,40000.0,Diesel,Manual,First,16.5,1493.0,70.0,7.0,630000.0
Mitsubishi,2013.0,181491.0,Diesel,Manual,First,13.5,2477.0,175.56,7.0,950000.0
Hyundai,2014.0,60000.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,225000.0
Hyundai,2011.0,35000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,180000.0
Maruti,2013.0,60000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,350000.0
Maruti,2015.0,80000.0,Petrol,Manual,Second,18.5,1197.0,85.8,5.0,300000.0
Ford,2008.0,200185.0,Petrol,Manual,First,16.6,1388.0,68.0,5.0,136000.0
Honda,2019.0,35000.0,Petrol,Manual,First,17.5,1199.0,88.7,5.0,580000.0
Mahindra,2013.0,49700.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,950000.0
Datsun,2017.0,20000.0,Petrol,Manual,First,22.5,999.0,67.0,5.0,278000.0
Maruti,2014.0,65000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,425000.0
Mahindra,2015.0,77000.0,Diesel,Automatic,Second,16.0,2179.0,140.0,7.0,1100000.0
Ford,2011.0,100000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,204999.0
BMW,2018.0,28156.0,Diesel,Automatic,First,17.09,2993.0,261.4,4.0,6000000.0
Hyundai,2018.0,6000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,700000.0
Maruti,2001.0,42108.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,39000.0
Hyundai,2018.0,20000.0,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,531000.0
Mahindra,2017.0,42000.0,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,1150000.0
Maruti,2017.0,25000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,316000.0
Hyundai,2013.0,80000.0,Diesel,Manual,First,25.0,1493.0,113.42,5.0,550000.0
Honda,2011.0,93500.0,Petrol,Manual,Third,17.0,1497.0,118.0,5.0,350000.0
Toyota,2008.0,60000.0,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,150000.0
Maruti,2017.0,80000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,860000.0
Maruti,2018.0,77800.0,Diesel,Manual,First,25.1,1248.0,88.5,5.0,950000.0
Renault,2014.0,120000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,500000.0
Tata,2009.0,110000.0,Diesel,Manual,Second,17.2,1396.0,53.5,5.0,80000.0
Hyundai,2012.0,48000.0,CNG,Manual,First,13.2,1495.0,93.7,5.0,275000.0
Maruti,2017.0,30000.0,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,400000.0
Skoda,2014.0,77000.0,Diesel,Automatic,Second,21.66,1498.0,103.6,5.0,400000.0
Maruti,2019.0,14548.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,595000.0
Tata,2012.0,120000.0,Diesel,Manual,First,23.03,1396.0,69.0,5.0,200000.0
Maruti,2018.0,10000.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,580000.0
Chevrolet,2016.0,60000.0,Diesel,Manual,Second,22.1,1248.0,74.0,5.0,250000.0
Toyota,2015.0,90000.0,Diesel,Manual,First,12.99,2494.0,100.6,8.0,1250000.0
Hyundai,2015.0,43000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,270000.0
Maruti,2009.0,70000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,240000.0
Hyundai,2011.0,138000.0,Petrol,Manual,Third,17.0,1197.0,80.0,5.0,300000.0
Maruti,2015.0,90000.0,Diesel,Manual,Third,20.77,1248.0,88.76,7.0,600000.0
Toyota,2018.0,4295.0,Petrol,Manual,First,17.1,1496.0,105.5,5.0,1000000.0
Honda,2020.0,5500.0,Diesel,Manual,First,26.8,1597.0,118.0,5.0,2125000.0
Maruti,2003.0,50000.0,Petrol,Manual,Third,16.1,796.0,37.0,4.0,50000.0
Maruti,2008.0,120000.0,Diesel,Manual,First,17.8,1248.0,75.0,5.0,175000.0
Hyundai,2018.0,11000.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,1220000.0
Ford,2016.0,112879.0,Diesel,Manual,Second,23.0,1498.0,98.96,5.0,570000.0
Maruti,2011.0,70000.0,Petrol,Manual,Second,14.0,796.0,35.0,5.0,130000.0
Mahindra,2007.0,120000.0,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,300000.0
Maruti,2012.0,16830.0,Petrol,Manual,First,20.2,998.0,67.1,5.0,260000.0
Mahindra,2018.0,35000.0,Diesel,Manual,First,15.4,2523.0,75.0,7.0,1000000.0
Hyundai,2018.0,15000.0,Petrol,Automatic,First,17.36,1197.0,81.86,5.0,575000.0
Ford,2015.0,70000.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,433000.0
Maruti,2015.0,20000.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,300000.0
Maruti,2014.0,35000.0,Petrol,Manual,First,20.52,1197.0,81.8,5.0,300000.0
Honda,2017.0,12000.0,Petrol,Manual,First,17.5,1199.0,88.7,5.0,819999.0
Toyota,2018.0,70000.0,Diesel,Manual,First,13.68,2393.0,147.8,7.0,1576000.0
Hyundai,2019.0,20000.0,Petrol,Manual,Second,20.3,1086.0,68.0,5.0,420000.0
Mahindra,2012.0,100000.0,Diesel,Manual,Second,14.0,2498.0,112.0,8.0,409999.0
Maruti,2018.0,69779.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,600000.0
Ford,2015.0,100581.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,415000.0
Hyundai,2018.0,40000.0,Diesel,Manual,First,22.0,1582.0,126.2,5.0,1200000.0
Nissan,2019.0,23000.0,Diesel,Manual,First,20.45,1461.0,108.5,5.0,1200000.0
Renault,2017.0,20171.0,Diesel,Automatic,First,19.87,1461.0,108.5,5.0,750000.0
Honda,2017.0,50000.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,670000.0
Maruti,2019.0,25000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,757000.0
Hyundai,2019.0,8000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,585000.0
Maruti,2017.0,35000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,440000.0
Tata,2018.0,85000.0,Diesel,Manual,Second,21.5,1497.0,108.5,5.0,800000.0
Renault,2013.0,44500.0,Diesel,Manual,Second,20.46,1461.0,83.8,5.0,400000.0
Maruti,2016.0,55000.0,Petrol,Manual,First,20.52,1197.0,81.8,5.0,434999.0
Maruti,2019.0,10000.0,Petrol,Automatic,First,21.21,1197.0,81.8,5.0,600000.0
Tata,2006.0,120000.0,Diesel,Manual,Third,16.8,1405.0,68.0,5.0,85000.0
Tata,2015.0,110000.0,Diesel,Manual,First,14.1,2179.0,147.94,7.0,503000.0
Maruti,2014.0,50000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,110000.0
Hyundai,2016.0,35000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,300000.0
Ford,2017.0,35000.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,700000.0
Honda,2005.0,100000.0,Petrol,Automatic,Second,12.0,1493.0,100.0,5.0,110000.0
Maruti,2011.0,35000.0,Petrol,Manual,Second,20.92,998.0,67.1,5.0,210000.0
Tata,2009.0,118000.0,Diesel,Manual,Second,16.8,1405.0,62.0,5.0,90000.0
Ford,2016.0,44000.0,Petrol,Manual,First,18.16,1196.0,86.8,5.0,550000.0
Mahindra,2014.0,40000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,650000.0
Maruti,2013.0,37659.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,700000.0
Hyundai,2016.0,25000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,600000.0
Maruti,2005.0,80000.0,Petrol,Manual,Third,15.9,1298.0,85.0,5.0,93000.0
Hyundai,2014.0,20000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,250000.0
Toyota,2019.0,5000.0,Petrol,Manual,First,23.87,1197.0,88.5,5.0,700000.0
Toyota,2013.0,79328.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,750000.0
Mahindra,2017.0,35000.0,Diesel,Manual,First,16.55,2498.0,105.0,6.0,775000.0
Tata,2017.0,70000.0,Diesel,Manual,First,19.09,1405.0,69.01,5.0,450000.0
Maruti,2020.0,70000.0,Petrol,Manual,Second,21.79,998.0,67.05,5.0,265000.0
Mahindra,2006.0,90000.0,Diesel,Manual,First,12.7,2609.0,116.6,8.0,350000.0
Ford,2018.0,27620.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,950000.0
Maruti,2014.0,43381.0,Petrol,Manual,Second,22.74,796.0,47.3,5.0,200000.0
Maruti,2017.0,70000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,525000.0
Maruti,2011.0,139000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,246000.0
Honda,2014.0,100000.0,Diesel,Manual,Second,26.0,1498.0,98.6,5.0,560000.0
Hyundai,2016.0,77000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,611000.0
Tata,2007.0,120000.0,Diesel,Manual,Second,13.93,2956.0,138.1,7.0,200000.0
Maruti,2013.0,43978.0,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,450000.0
Maruti,2019.0,18000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,610000.0
Hyundai,2011.0,20000.0,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,265000.0
Mahindra,2007.0,110000.0,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,245000.0
Hyundai,2014.0,50000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,420000.0
Hyundai,2017.0,35000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,600000.0
Maruti,2018.0,20000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,310000.0
Maruti,2014.0,50000.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,400000.0
Maruti,2017.0,43000.0,Diesel,Manual,First,24.52,1248.0,88.5,7.0,850000.0
Volkswagen,2018.0,75000.0,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,885000.0
Maruti,2012.0,60000.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,275000.0
Chevrolet,2012.0,40000.0,Petrol,Manual,Second,16.2,995.0,62.1,5.0,125000.0
Mahindra,2018.0,50000.0,Diesel,Manual,First,17.3,1497.0,121.0,7.0,1200000.0
Maruti,2012.0,80000.0,Diesel,Manual,Third,23.2,1248.0,73.94,5.0,270000.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Chevrolet,2012.0,82000.0,Diesel,Manual,Third,17.3,1998.0,163.7,5.0,495000.0
Toyota,2015.0,60000.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,2000000.0
Hyundai,2015.0,40000.0,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,400000.0
Maruti,2017.0,120000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,570000.0
Mahindra,2017.0,80000.0,Diesel,Manual,First,25.32,1198.0,77.0,6.0,380000.0
Tata,2012.0,80000.0,Diesel,Manual,First,13.93,2179.0,138.03,7.0,390000.0
Hyundai,2015.0,90000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,516000.0
Maruti,2010.0,180000.0,Petrol,Manual,Second,19.0,998.0,67.1,5.0,100000.0
Tata,2012.0,110000.0,Diesel,Manual,Second,21.12,1248.0,88.8,5.0,300000.0
Volvo,2019.0,17000.0,Diesel,Automatic,First,18.0,1969.0,190.0,5.0,5500000.0
Hyundai,2009.0,70000.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,199000.0
Hyundai,2018.0,10000.0,Petrol,Automatic,First,20.3,1086.0,68.0,5.0,565000.0
Mahindra,2019.0,16500.0,Petrol,Manual,First,17.0,1197.0,110.0,5.0,1090000.0
Tata,2011.0,97343.0,Diesel,Manual,First,18.8,1248.0,90.0,5.0,88000.0
Maruti,1995.0,70000.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,55000.0
Maruti,2009.0,55500.0,Petrol,Manual,First,18.2,998.0,67.1,5.0,175000.0
Mahindra,2011.0,140000.0,Diesel,Manual,Second,13.5,2179.0,115.0,5.0,400000.0
Hyundai,2012.0,45000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,300000.0
Hyundai,2010.0,90000.0,Petrol,Manual,First,17.92,1086.0,62.1,5.0,200000.0
Honda,2016.0,56494.0,Petrol,Manual,First,18.2,1199.0,88.7,5.0,550000.0
Volkswagen,2010.0,100000.0,Diesel,Manual,First,15.0,1896.0,105.0,5.0,400000.0
Honda,2015.0,135000.0,Diesel,Manual,First,25.1,1498.0,98.6,5.0,630000.0
Toyota,2018.0,90000.0,Diesel,Manual,First,23.59,1364.0,67.05,5.0,730000.0
Tata,2010.0,100000.0,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,235000.0
Toyota,2016.0,68089.0,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,2000000.0
Maruti,2015.0,50000.0,Petrol,Manual,Second,23.95,998.0,67.05,5.0,240000.0
Ford,2016.0,50000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,650000.0
Toyota,2011.0,181000.0,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,1150000.0
Volkswagen,2012.0,80000.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,415000.0
Renault,2015.0,75000.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,484999.0
Maruti,2010.0,58000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,175000.0
Mahindra,2018.0,25000.0,Diesel,Manual,First,15.1,2179.0,152.87,7.0,1200000.0
Mahindra,2010.0,120000.0,Diesel,Manual,First,14.0,2498.0,112.0,7.0,300000.0
Maruti,2004.0,60000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,118000.0
Toyota,2015.0,120000.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,840000.0
Maruti,2016.0,47000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,600000.0
Mahindra,2016.0,90000.0,Diesel,Automatic,Second,18.49,1493.0,100.0,7.0,600000.0
Tata,2014.0,90000.0,Diesel,Manual,First,25.0,1396.0,69.0,5.0,160000.0
Honda,2015.0,30000.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,625000.0
Volkswagen,2017.0,74000.0,Diesel,Manual,First,22.27,1498.0,108.6,5.0,900000.0
Maruti,2012.0,120000.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,341000.0
Lexus,2019.0,20000.0,Petrol,Automatic,First,22.37,2487.0,214.56,5.0,5150000.0
Hyundai,2007.0,120000.0,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,80000.0
Chevrolet,2010.0,70000.0,Petrol,Manual,Third,14.7,1150.0,76.0,5.0,148000.0
Honda,2013.0,100000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,325000.0
Mahindra,2012.0,165000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,450000.0
Renault,2018.0,30000.0,Petrol,Automatic,Second,24.04,999.0,67.0,5.0,400000.0
Tata,2011.0,50000.0,Diesel,Manual,Second,23.57,1396.0,70.0,5.0,153000.0
Honda,2014.0,76000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,450000.0
Honda,2019.0,7032.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,779000.0
Tata,2012.0,120000.0,Diesel,Manual,First,13.93,2179.0,138.03,7.0,325000.0
Tata,2010.0,26432.0,Petrol,Manual,First,25.4,624.0,37.48,4.0,65000.0
Maruti,2013.0,30000.0,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,600000.0
Maruti,2020.0,5000.0,Petrol,Manual,First,22.05,796.0,47.3,5.0,360000.0
Ford,2007.0,80000.0,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,120000.0
Tata,2011.0,120000.0,Diesel,Manual,First,19.4,1405.0,70.0,5.0,150000.0
Mahindra,2016.0,120000.0,Diesel,Manual,First,11.0,2179.0,120.0,5.0,750000.0
Honda,2013.0,50000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,484999.0
Hyundai,2018.0,26000.0,Diesel,Manual,First,25.4,1186.0,73.97,5.0,680000.0
Mahindra,2018.0,40000.0,Diesel,Manual,First,16.0,2179.0,138.0,7.0,1530000.0
Hyundai,2016.0,50000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,630000.0
BMW,2012.0,140000.0,Diesel,Automatic,Second,18.88,1995.0,184.0,5.0,1300000.0
BMW,2016.0,30000.0,Petrol,Automatic,Second,15.71,1998.0,189.0,5.0,2500000.0
Audi,2015.0,37000.0,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,1750000.0
Chevrolet,2012.0,70000.0,Petrol,Manual,Third,18.6,1199.0,79.4,5.0,120000.0
Toyota,2010.0,83585.0,Diesel,Manual,First,21.43,1364.0,87.2,5.0,425000.0
BMW,2019.0,7500.0,Diesel,Automatic,First,16.78,1995.0,190.0,5.0,5400000.0
Maruti,2017.0,60000.0,CNG,Manual,First,26.6,998.0,58.16,5.0,420000.0
Chevrolet,2016.0,46000.0,Diesel,Automatic,Second,11.45,2776.0,197.2,7.0,1295000.0
Mahindra,2016.0,120000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,550000.0
Hyundai,2017.0,34152.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,455000.0
Maruti,2010.0,100000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,320000.0
Honda,2019.0,7032.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,779000.0
Tata,2013.0,95500.0,Diesel,Manual,Second,14.0,2179.0,138.1,7.0,466000.0
Toyota,2013.0,100000.0,Diesel,Manual,First,12.99,2494.0,100.6,8.0,800000.0
Toyota,2016.0,68089.0,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,2000000.0
Maruti,2015.0,70000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,250000.0
Renault,2017.0,28000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,320000.0
Hyundai,2007.0,60000.0,Petrol,Manual,Fourth,17.92,1086.0,62.1,5.0,150000.0
Maruti,2018.0,30000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,310000.0
Hyundai,2012.0,120000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,395000.0
Maruti,2010.0,80000.0,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,200000.0
Maruti,2016.0,100000.0,Diesel,Manual,Second,24.3,1248.0,88.5,5.0,765000.0
Mahindra,2011.0,239451.0,Diesel,Manual,Second,13.6,2523.0,63.0,7.0,380000.0
Tata,2007.0,129000.0,Diesel,Manual,Third,17.0,1405.0,70.0,5.0,90177.0
Hyundai,2015.0,70000.0,Petrol,Manual,Third,17.19,1197.0,81.86,5.0,590000.0
Hyundai,2007.0,100000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,135000.0
Tata,2011.0,25000.0,Petrol,Manual,Second,26.0,624.0,35.0,4.0,46000.0
Maruti,2012.0,100000.0,Diesel,Manual,Second,21.5,1248.0,88.8,5.0,300000.0
Chevrolet,2015.0,50000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,350000.0
Maruti,2010.0,94000.0,Diesel,Manual,Second,21.1,1248.0,75.0,5.0,311000.0
Maruti,2015.0,7967.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,600000.0
Hyundai,2013.0,50000.0,Petrol,Manual,Second,17.1,1591.0,121.3,5.0,500000.0
Honda,2008.0,110000.0,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,200000.0
Maruti,2017.0,70000.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,735000.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Maruti,2018.0,50000.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,625000.0
Tata,2017.0,45000.0,Diesel,Manual,First,17.6,2179.0,153.86,7.0,1282000.0
Hyundai,2018.0,15000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,650000.0
Maruti,2012.0,25000.0,Diesel,Manual,Second,21.5,1248.0,88.8,5.0,310000.0
Hyundai,2018.0,14000.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,1175000.0
Maruti,2007.0,100750.0,Petrol,Manual,Second,16.1,1298.0,88.2,5.0,215000.0
Maruti,2016.0,120000.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,260000.0
Renault,2014.0,80000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,480000.0
Hyundai,2014.0,10000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,400000.0
Maruti,2019.0,11500.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,550000.0
Toyota,2012.0,250000.0,Diesel,Manual,First,12.99,2494.0,100.0,7.0,730000.0
Audi,2014.0,76131.0,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,1850000.0
Maruti,2016.0,90000.0,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,700000.0
Hyundai,2013.0,87185.0,Diesel,Manual,Second,22.32,1582.0,126.3,5.0,445000.0
Mahindra,2016.0,70000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1350000.0
Tata,2010.0,40000.0,Diesel,Manual,First,16.6,1405.0,70.0,5.0,140000.0
Maruti,2010.0,80000.0,Petrol,Manual,Fourth,19.7,796.0,46.3,5.0,125000.0
Maruti,2020.0,1000.0,Petrol,Automatic,First,21.21,1197.0,81.8,5.0,654000.0
Ford,2006.0,201000.0,Diesel,Manual,First,17.8,1399.0,68.0,5.0,55000.0
Skoda,2012.0,140000.0,Diesel,Manual,First,20.5,1598.0,103.5,5.0,295000.0
Toyota,2013.0,79328.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,750000.0
Toyota,2016.0,68089.0,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,2000000.0
Maruti,2018.0,60000.0,Diesel,Manual,First,28.4,1248.0,74.0,5.0,700000.0
Ford,2018.0,90000.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,850000.0
Ford,2018.0,50699.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,925000.0
Honda,2010.0,110000.0,Petrol,Automatic,Third,15.6,1497.0,116.3,5.0,409999.0
Honda,2016.0,50000.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,750000.0
Maruti,2009.0,35000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,140000.0
Volkswagen,2015.0,34156.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,449000.0
Hyundai,2007.0,58000.0,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,212000.0
Maruti,2014.0,90000.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,650000.0
Mahindra,2016.0,60000.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,530000.0
Tata,2014.0,120000.0,Diesel,Manual,Second,19.1,1405.0,70.0,5.0,200000.0
